10-08-15,-0.0045536
11-08-15,-0.0074188
12-08-15,-0.0133414
13-08-15,0.0007664
14-08-15,0.0194714
17-08-15,-0.0048424
18-08-15,-0.0012681
19-08-15,0.0033781
20-08-15,-0.0144083
21-08-15,-0.0086949
24-08-15,-0.059151
25-08-15,0.0091817
26-08-15,-0.0112744
27-08-15,0.0201621
28-08-15,0.0066675
31-08-15,-0.0038304
01-09-15,-0.0232647
02-09-15,-0.008843
03-09-15,0.0137359
04-09-15,-0.0214688
07-09-15,-0.0125734
08-09-15,0.0171258
09-09-15,0.0169545
10-09-15,-0.003901
11-09-15,0.000154
14-09-15,0.0106492
15-09-15,-0.0054813
16-09-15,0.0089474
18-09-15,0.0104758
21-09-15,-0.0006013
22-09-15,-0.0206968
23-09-15,0.0043459
24-09-15,0.0028741
28-09-15,-0.0092521
29-09-15,0.0061059
30-09-15,0.0134637
01-10-15,0.0002516
05-10-15,0.02118
06-10-15,0.0041383
07-10-15,0.0030051
08-10-15,-0.0058759
09-10-15,0.0074237
12-10-15,-0.005629
13-10-15,-0.0014613
14-10-15,-0.0029269
15-10-15,0.0088309
16-10-15,0.0071704
19-10-15,0.0044791
20-10-15,-0.0016193
21-10-15,-0.0012044
23-10-15,0.0053019
26-10-15,-0.0042072
27-10-15,-0.0033472
28-10-15,-0.0074943
29-10-15,-0.0072756
30-10-15,-0.0056646
02-11-15,-0.0018597
03-11-15,0.0012297
04-11-15,-0.0025432
05-11-15,-0.0105408
06-11-15,-0.0001446
09-11-15,-0.0049155
10-11-15,-0.0166578
13-11-15,-0.0027109
16-11-15,0.0057136
17-11-15,0.0039646
18-11-15,-0.0134927
19-11-15,0.0143499
20-11-15,0.0017596
23-11-15,-0.0009291
24-11-15,-0.0022486
26-11-15,0.0066653
27-11-15,0.0074711
30-11-15,-0.000938
01-12-15,0.0024763
02-12-15,-0.0029604
03-12-15,-0.0084727
04-12-15,-0.0104589
07-12-15,-0.0021203
08-12-15,-0.008203
09-12-15,-0.0115819
10-12-15,0.0093005
11-12-15,-0.0094816
14-12-15,0.0052033
15-12-15,0.006647
16-12-15,0.0064927
17-12-15,0.0120567
18-12-15,-0.0105044
21-12-15,0.0093404
22-12-15,-0.0061715
23-12-15,0.0102555
24-12-15,-0.000623
28-12-15,0.0081541
29-12-15,0.0004795
